sep=,
sender,timestamp,longitude,latitude,acc,batt,charge,time,emergency,azimuth,signalStrength,wifiSignalStrength
rdean@risnjak,2024-06-14 11:50:13+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:50:16+02:00,18.6963,45.5487,0,88,0,0,0,136.33374,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:50:17+02:00,18.6966,45.549,0,65,0,0,0,318.5597,-200.0,-50.0
rdean@risnjak,2024-06-14 11:50:23+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:50:26+02:00,18.6963,45.5487,0,88,0,0,0,136.39728,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:50:27+02:00,18.6966,45.549,0,65,0,0,0,318.53513,-200.0,-50.0
rdean@risnjak,2024-06-14 11:50:33+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:50:36+02:00,18.6963,45.5487,0,88,0,0,0,136.45691,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:50:37+02:00,18.6966,45.549,0,65,0,0,0,318.56415,-200.0,-50.0
rdean@risnjak,2024-06-14 11:50:43+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:50:46+02:00,18.6963,45.5487,0,88,0,0,0,136.46014,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:50:47+02:00,18.6966,45.549,0,65,0,0,0,318.507,-200.0,-50.0
rdean@risnjak,2024-06-14 11:50:53+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:50:56+02:00,18.6963,45.5487,0,88,0,0,0,136.47772,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:50:57+02:00,18.6966,45.549,0,65,0,0,0,318.5748,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:03+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:06+02:00,18.6963,45.5487,0,88,0,0,0,136.46707,-200.0,-44.0
igudelj@risnjak,2024-06-14 11:51:07+02:00,18.6966,45.549,0,65,0,0,0,318.65585,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:13+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:16+02:00,18.6963,45.5487,0,88,0,0,0,137.0274,-200.0,-47.0
igudelj@risnjak,2024-06-14 11:51:17+02:00,18.6966,45.549,0,65,0,0,0,318.30038,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:23+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:26+02:00,18.6963,45.5487,0,88,0,0,0,136.99564,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:51:27+02:00,18.6966,45.549,0,65,0,0,0,318.58414,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:33+02:00,18.6962,45.5487,0,38,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:36+02:00,18.6963,45.5487,0,88,0,0,0,136.95978,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:51:37+02:00,18.6966,45.549,0,65,0,0,0,318.70242,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:46+02:00,18.6963,45.5487,0,88,0,0,0,137.0068,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:51:47+02:00,18.6966,45.549,0,65,0,0,0,318.55652,-200.0,-50.0
rdean@risnjak,2024-06-14 11:51:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:51:56+02:00,18.6963,45.5487,0,88,0,0,0,137.0896,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:51:57+02:00,18.6966,45.549,0,65,0,0,0,318.74353,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:06+02:00,18.6963,45.5487,0,88,0,0,0,137.05933,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:52:07+02:00,18.6966,45.549,0,65,0,0,0,318.69437,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:16+02:00,18.6963,45.5487,0,88,0,0,0,137.06897,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:52:17+02:00,18.6966,45.549,0,65,0,0,0,318.32993,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:26+02:00,18.6963,45.5487,0,88,0,0,0,137.06232,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:52:27+02:00,18.6966,45.549,0,65,0,0,0,318.58673,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:33+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:36+02:00,18.6963,45.5487,0,88,0,0,0,137.0553,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:52:37+02:00,18.6966,45.549,0,65,0,0,0,318.55994,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:46+02:00,18.6963,45.5487,0,88,0,0,0,137.09576,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:52:47+02:00,18.6966,45.549,0,65,0,0,0,318.21167,-200.0,-50.0
rdean@risnjak,2024-06-14 11:52:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:52:56+02:00,18.6963,45.5487,0,88,0,0,0,137.08539,-200.0,-46.0
igudelj@risnjak,2024-06-14 11:52:57+02:00,18.6966,45.549,0,65,0,0,0,318.43927,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:06+02:00,18.6963,45.5487,0,88,0,0,0,137.14789,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:53:07+02:00,18.6966,45.549,0,65,0,0,0,318.367,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:16+02:00,18.6963,45.5487,0,88,0,0,0,137.0918,-200.0,-46.0
igudelj@risnjak,2024-06-14 11:53:17+02:00,18.6966,45.549,0,65,0,0,0,318.26074,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:26+02:00,18.6963,45.5487,0,88,0,0,0,137.1022,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:53:27+02:00,18.6966,45.549,0,65,0,0,0,318.5167,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:33+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:36+02:00,18.6963,45.5487,0,88,0,0,0,137.01324,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:53:37+02:00,18.6966,45.549,0,65,0,0,0,318.38217,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:46+02:00,18.6963,45.5487,0,88,0,0,0,136.99341,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:53:47+02:00,18.6966,45.549,0,65,0,0,0,318.54855,-200.0,-50.0
rdean@risnjak,2024-06-14 11:53:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:53:56+02:00,18.6963,45.5487,0,88,0,0,0,136.94766,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:53:57+02:00,18.6966,45.549,0,65,0,0,0,318.439,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:06+02:00,18.6963,45.5487,0,88,0,0,0,136.90509,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:54:07+02:00,18.6966,45.549,0,65,0,0,0,318.42526,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:16+02:00,18.6963,45.5487,0,88,0,0,0,136.88818,-200.0,-44.0
igudelj@risnjak,2024-06-14 11:54:17+02:00,18.6966,45.549,0,65,0,0,0,318.60742,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:26+02:00,18.6963,45.5487,0,88,0,0,0,136.91528,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:54:27+02:00,18.6966,45.549,0,65,0,0,0,318.70676,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:33+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:36+02:00,18.6963,45.5487,0,88,0,0,0,136.893,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:54:37+02:00,18.6966,45.549,0,65,0,0,0,318.57007,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:46+02:00,18.6963,45.5487,0,88,0,0,0,136.98456,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:54:47+02:00,18.6966,45.549,0,65,0,0,0,318.40118,-200.0,-50.0
rdean@risnjak,2024-06-14 11:54:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:54:56+02:00,18.6963,45.5487,0,88,0,0,0,136.96829,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:54:57+02:00,18.6966,45.549,0,65,0,0,0,318.49152,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:06+02:00,18.6963,45.5487,0,88,0,0,0,136.93906,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:55:07+02:00,18.6966,45.549,0,65,0,0,0,318.48077,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:16+02:00,18.6963,45.5487,0,88,0,0,0,136.92114,-200.0,-46.0
igudelj@risnjak,2024-06-14 11:55:17+02:00,18.6966,45.549,0,65,0,0,0,318.24252,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:26+02:00,18.6963,45.5487,0,88,0,0,0,137.00406,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:55:27+02:00,18.6966,45.549,0,65,0,0,0,318.63635,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:33+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:36+02:00,18.6963,45.5487,0,88,0,0,0,136.84607,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:55:37+02:00,18.6966,45.549,0,65,0,0,0,318.37286,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:46+02:00,18.6963,45.5487,0,88,0,0,0,136.97202,-200.0,-46.0
igudelj@risnjak,2024-06-14 11:55:47+02:00,18.6966,45.549,0,65,0,0,0,318.42297,-200.0,-50.0
rdean@risnjak,2024-06-14 11:55:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:55:56+02:00,18.6963,45.5487,0,88,0,0,0,136.92902,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:55:57+02:00,18.6966,45.549,0,65,0,0,0,318.56332,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:06+02:00,18.6963,45.5487,0,88,0,0,0,136.94153,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:56:07+02:00,18.6966,45.549,0,65,0,0,0,318.30737,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:16+02:00,18.6963,45.5487,0,88,0,0,0,136.84009,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:56:17+02:00,18.6966,45.549,0,65,0,0,0,318.67014,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-70.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:26+02:00,18.6963,45.5487,0,88,0,0,0,136.9596,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:56:27+02:00,18.6966,45.549,0,65,0,0,0,318.68982,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:33+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-71.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:36+02:00,18.6963,45.5487,0,88,0,0,0,136.93698,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:56:37+02:00,18.6966,45.549,0,65,0,0,0,318.6058,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:43+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:46+02:00,18.6963,45.5487,0,88,0,0,0,136.9411,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:56:47+02:00,18.6966,45.549,0,65,0,0,0,318.59732,-200.0,-50.0
rdean@risnjak,2024-06-14 11:56:53+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-68.0,-200.0
kpopovic@risnjak,2024-06-14 11:56:56+02:00,18.6963,45.5487,0,88,0,0,0,136.96564,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:56:57+02:00,18.6966,45.549,0,65,0,0,0,318.67944,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:03+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-68.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:06+02:00,18.6963,45.5487,0,88,0,0,0,136.9516,-200.0,-39.0
igudelj@risnjak,2024-06-14 11:57:07+02:00,18.6966,45.549,0,65,0,0,0,318.4265,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:13+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-68.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:16+02:00,18.6963,45.5487,0,88,0,0,0,137.017,-200.0,-40.0
igudelj@risnjak,2024-06-14 11:57:17+02:00,18.6966,45.549,0,65,0,0,0,318.23267,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:23+02:00,18.6962,45.5487,0,37,0,0,0,11.054657,-68.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:26+02:00,18.6963,45.5487,0,88,0,0,0,136.91064,-200.0,-40.0
igudelj@risnjak,2024-06-14 11:57:27+02:00,18.6966,45.549,0,65,0,0,0,318.65027,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-68.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:36+02:00,18.6963,45.5487,0,88,0,0,0,136.90259,-200.0,-39.0
igudelj@risnjak,2024-06-14 11:57:37+02:00,18.6966,45.549,0,65,0,0,0,318.43362,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:43+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:46+02:00,18.6963,45.5487,0,88,0,0,0,136.90985,-200.0,-40.0
igudelj@risnjak,2024-06-14 11:57:47+02:00,18.6966,45.549,0,65,0,0,0,318.29684,-200.0,-50.0
rdean@risnjak,2024-06-14 11:57:53+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:57:56+02:00,18.6963,45.5487,0,88,0,0,0,136.8805,-200.0,-45.0
igudelj@risnjak,2024-06-14 11:57:57+02:00,18.6966,45.549,0,65,0,0,0,318.5808,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:03+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:06+02:00,18.6963,45.5487,0,87,0,0,0,136.78351,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:58:07+02:00,18.6966,45.549,0,65,0,0,0,318.49643,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:13+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:16+02:00,18.6963,45.5487,0,87,0,0,0,136.82211,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:58:17+02:00,18.6966,45.549,0,65,0,0,0,318.51804,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:23+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:26+02:00,18.6963,45.5487,0,87,0,0,0,136.80066,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:58:27+02:00,18.6966,45.549,0,65,0,0,0,318.56677,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:36+02:00,18.6963,45.5487,0,87,0,0,0,136.87653,-200.0,-46.0
igudelj@risnjak,2024-06-14 11:58:37+02:00,18.6966,45.549,0,64,0,0,0,318.4527,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:43+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:46+02:00,18.6963,45.5487,0,87,0,0,0,136.86835,-200.0,-42.0
igudelj@risnjak,2024-06-14 11:58:47+02:00,18.6966,45.549,0,64,0,0,0,318.30957,-200.0,-50.0
rdean@risnjak,2024-06-14 11:58:53+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:58:56+02:00,18.6963,45.5487,0,87,0,0,0,136.7385,-200.0,-44.0
igudelj@risnjak,2024-06-14 11:58:57+02:00,18.6966,45.549,0,64,0,0,0,318.68378,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:03+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:06+02:00,18.6963,45.5487,0,87,0,0,0,136.89392,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:59:07+02:00,18.6966,45.549,0,64,0,0,0,318.54916,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:13+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:16+02:00,18.6963,45.5487,0,87,0,0,0,136.79309,-200.0,-43.0
igudelj@risnjak,2024-06-14 11:59:17+02:00,18.6966,45.549,0,64,0,0,0,318.538,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:23+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:26+02:00,18.6963,45.5487,0,87,0,0,0,136.90698,-200.0,-49.0
igudelj@risnjak,2024-06-14 11:59:27+02:00,18.6966,45.549,0,64,0,0,0,318.5749,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:36+02:00,18.6963,45.5487,0,87,0,0,0,136.77255,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:59:37+02:00,18.6966,45.549,0,64,0,0,0,318.28143,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:43+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:46+02:00,18.6963,45.5487,0,87,0,0,0,136.68387,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:59:47+02:00,18.6966,45.549,0,64,0,0,0,318.3693,-200.0,-50.0
rdean@risnjak,2024-06-14 11:59:53+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 11:59:56+02:00,18.6963,45.5487,0,87,0,0,0,136.69519,-200.0,-41.0
igudelj@risnjak,2024-06-14 11:59:57+02:00,18.6966,45.549,0,64,0,0,0,318.49448,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:03+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:06+02:00,18.6963,45.5487,0,87,0,0,0,136.74503,-200.0,-41.0
igudelj@risnjak,2024-06-14 12:00:07+02:00,18.6966,45.549,0,64,0,0,0,318.6869,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:13+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:16+02:00,18.6963,45.5487,0,87,0,0,0,136.70801,-200.0,-41.0
igudelj@risnjak,2024-06-14 12:00:17+02:00,18.6966,45.549,0,64,0,0,0,318.85483,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:23+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:26+02:00,18.6963,45.5487,0,87,0,0,0,136.6864,-200.0,-41.0
igudelj@risnjak,2024-06-14 12:00:27+02:00,18.6966,45.549,0,64,0,0,0,318.56732,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:36+02:00,18.6963,45.5487,0,87,0,0,0,136.64648,-200.0,-43.0
igudelj@risnjak,2024-06-14 12:00:37+02:00,18.6966,45.549,0,64,0,0,0,318.69073,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:43+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:46+02:00,18.6963,45.5487,0,87,0,0,0,136.75085,-200.0,-44.0
igudelj@risnjak,2024-06-14 12:00:47+02:00,18.6966,45.549,0,64,0,0,0,318.65128,-200.0,-50.0
rdean@risnjak,2024-06-14 12:00:53+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:00:56+02:00,18.6963,45.5487,0,87,0,0,0,136.50269,-200.0,-43.0
igudelj@risnjak,2024-06-14 12:00:57+02:00,18.6966,45.549,0,64,0,0,0,318.50522,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:03+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:06+02:00,18.6963,45.5487,0,87,0,0,0,136.60449,-200.0,-41.0
igudelj@risnjak,2024-06-14 12:01:07+02:00,18.6966,45.549,0,64,0,0,0,318.68167,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:13+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:16+02:00,18.6963,45.5487,0,87,0,0,0,136.88568,-200.0,-44.0
igudelj@risnjak,2024-06-14 12:01:17+02:00,18.6966,45.549,0,64,0,0,0,318.64206,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:23+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:26+02:00,18.6963,45.5487,0,87,0,0,0,136.83636,-200.0,-40.0
igudelj@risnjak,2024-06-14 12:01:27+02:00,18.6966,45.549,0,64,0,0,0,318.59296,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:36+02:00,18.6963,45.5487,0,87,0,0,0,136.60162,-200.0,-44.0
igudelj@risnjak,2024-06-14 12:01:37+02:00,18.6966,45.549,0,64,0,0,0,318.60666,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:43+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:46+02:00,18.6963,45.5487,0,87,0,0,0,136.68347,-200.0,-45.0
igudelj@risnjak,2024-06-14 12:01:47+02:00,18.6966,45.549,0,64,0,0,0,318.6688,-200.0,-50.0
rdean@risnjak,2024-06-14 12:01:53+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:01:56+02:00,18.6963,45.5487,0,87,0,0,0,136.51675,-200.0,-45.0
igudelj@risnjak,2024-06-14 12:01:57+02:00,18.6966,45.549,0,64,0,0,0,318.53146,-200.0,-50.0
rdean@risnjak,2024-06-14 12:02:03+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:02:06+02:00,18.6963,45.5487,0,87,0,0,0,136.74683,-200.0,-40.0
igudelj@risnjak,2024-06-14 12:02:07+02:00,18.6966,45.549,0,64,0,0,0,318.35733,-200.0,-50.0
rdean@risnjak,2024-06-14 12:02:13+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:02:16+02:00,18.6963,45.5487,0,87,0,0,0,135.80353,-200.0,-48.0
igudelj@risnjak,2024-06-14 12:02:17+02:00,18.6966,45.549,0,64,0,0,0,318.5609,-200.0,-50.0
rdean@risnjak,2024-06-14 12:02:23+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:02:26+02:00,18.6963,45.5487,0,87,0,0,0,136.82825,-200.0,-41.0
igudelj@risnjak,2024-06-14 12:02:27+02:00,18.6966,45.549,0,64,0,0,0,318.71948,-200.0,-50.0
rdean@risnjak,2024-06-14 12:02:33+02:00,18.6962,45.5487,0,36,0,0,0,11.054657,-69.0,-200.0
kpopovic@risnjak,2024-06-14 12:02:36+02:00,18.6963,45.5487,0,87,0,0,0,135.93073,-200.0,-49.0
